RegionID,SizeRank,RegionName,RegionType,StateName,11/4/2017,11/11/2017,11/18/2017,11/25/2017,12/2/2017,12/9/2017,12/16/2017,12/23/2017,12/30/2017,1/6/2018,1/13/2018,1/20/2018,1/27/2018,2/3/2018,2/10/2018,2/17/2018,2/24/2018,3/3/2018,3/10/2018,3/17/2018,3/24/2018,3/31/2018,4/7/2018,4/14/2018,4/21/2018,4/28/2018,5/5/2018,5/12/2018,5/19/2018,5/26/2018,6/2/2018,6/9/2018,6/16/2018,6/23/2018,6/30/2018,7/7/2018,7/14/2018,7/21/2018,7/28/2018,8/4/2018,8/11/2018,8/18/2018,8/25/2018,9/1/2018,9/8/2018,9/15/2018,9/22/2018,9/29/2018,10/6/2018,10/13/2018,10/20/2018,10/27/2018,11/3/2018,11/10/2018,11/17/2018,11/24/2018,12/1/2018,12/8/2018,12/15/2018,12/22/2018,12/29/2018,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,3/2/2019,3/9/2019,3/16/2019,3/23/2019,3/30/2019,4/6/2019,4/13/2019,4/20/2019,4/27/2019,5/4/2019,5/11/2019,5/18/2019,5/25/2019,6/1/2019,6/8/2019,6/15/2019,6/22/2019,6/29/2019,7/6/2019,7/13/2019,7/20/2019,7/27/2019,8/3/2019,8/10/2019,8/17/2019,8/24/2019,8/31/2019,9/7/2019,9/14/2019,9/21/2019,9/28/2019,10/5/2019,10/12/2019,10/19/2019,10/26/2019,11/2/2019,11/9/2019,11/16/2019,11/23/2019,11/30/2019,12/7/2019,12/14/2019,12/21/2019,12/28/2019,1/4/2020,1/11/2020,1/18/2020,1/25/2020,2/1/2020,2/8/2020,2/15/2020,2/22/2020,2/29/2020,3/7/2020,3/14/2020,3/21/2020,3/28/2020,4/4/2020,4/11/2020,4/18/2020,4/25/2020,5/2/2020,5/9/2020,5/16/2020,5/23/2020,5/30/2020,6/6/2020,6/13/2020,6/20/2020,6/27/2020,7/4/2020,7/11/2020,7/18/2020,7/25/2020,8/1/2020,8/8/2020,8/15/2020,8/22/2020,8/29/2020,9/5/2020,9/12/2020,9/19/2020,9/26/2020,10/3/2020,10/10/2020,10/17/2020,10/24/2020,10/31/2020,11/7/2020,11/14/2020,11/21/2020,11/28/2020,12/5/2020,12/12/2020,12/19/2020,12/26/2020,1/2/2021,1/9/2021,1/16/2021,1/23/2021,1/30/2021,2/6/2021,2/13/2021,2/20/2021,2/27/2021,3/6/2021,3/13/2021,3/20/2021,3/27/2021,4/3/2021,4/10/2021,4/17/2021,4/24/2021,5/1/2021,5/8/2021,5/15/2021,5/22/2021,5/29/2021,6/5/2021,6/12/2021,6/19/2021,6/26/2021,7/3/2021,7/10/2021,7/17/2021,7/24/2021,7/31/2021,8/7/2021,8/14/2021,8/21/2021,8/28/2021,9/4/2021,9/11/2021,9/18/2021,9/25/2021,10/2/2021,10/9/2021,10/16/2021,10/23/2021,10/30/2021,11/6/2021,11/13/2021,11/20/2021,11/27/2021,12/4/2021,12/11/2021,12/18/2021,12/25/2021,1/1/2022,1/8/2022,1/15/2022,1/22/2022,1/29/2022,2/5/2022,2/12/2022,2/19/2022,2/26/2022,3/5/2022,3/12/2022,3/19/2022,3/26/2022,4/2/2022,4/9/2022,4/16/2022,4/23/2022,4/30/2022,5/7/2022,5/14/2022,5/21/2022,5/28/2022,6/4/2022,6/11/2022,6/18/2022,6/25/2022,7/2/2022
395055,26,"San Antonio, TX",Msa,TX,278078,278078,278053,276845,277283,278357,279455,280688,280743,280902,280814,279828,279235,278249,278054,279040,279384,280247,280698,281906,283388,285952,289148,291391,293363,294374,294744,294966,295434,295656,295755,295752,295722,295500,295278,295059,294584,293598,292612,290380,288420,286941,284476,283255,282047,281061,281036,280543,279464,278459,277271,276531,276377,276150,276867,277484,278346,279579,279822,279391,278528,277295,276522,276337,276333,276309,276089,276065,276067,276807,277673,278931,280387,282112,283699,284929,286680,287912,289046,290282,291434,291883,292499,292992,292333,291909,291292,290626,290380,289147,288013,286830,285474,284463,283255,282146,281283,281061,281061,281036,280296,279779,278890,277682,277186,276471,276128,275883,275615,275368,275122,275119,275144,275366,275588,275711,275588,275366,275390,275735,276596,277574,278807,280804,282754,284487,285719,285963,285963,285940,285915,285918,286435,287693,289566,291786,293733,294966,296198,296692,296999,298231,297862,298584,298302,297069,296798,295804,295733,295216,294994,294772,294629,295412,295446,295229,294476,293248,292223,291222,290600,289850,289375,289125,289000,289125,289250,289250,289250,289372,289748,291246,292814,294292,296479,298123,299280,300305,301618,302848,305123,307373,307247,305948,305323,306450,309323,314000,318929,323799,328551,333049,337079,340306,344056,347059,348975,349975,349639,348636,348611,348611,348698,348700,347700,347475,347600,348075,348350,346658,344258,342282,340415,339857,339882,340130,340495,341228,343450,345678,347930,349698,350725,353225,357225,361972,364972,366997,368623,369500,370750,371998,371370,372995,375118,378120,383098,385848,389450,391948,393723,395098,396247,396997
394943,27,"Orlando, FL",Msa,FL,320475,320225,319975,317973,317848,317848,316873,317375,316500,316500,317725,318200,319450,319950,321200,322475,324725,327200,328475,330975,333100,335500,338000,339247,339847,339972,340876,340878,340903,341779,342100,343325,344075,343175,341925,340675,339800,339575,339350,339125,338000,336548,334298,332048,330773,329950,329700,328825,327600,326375,325350,324725,323475,322225,320975,319950,319700,318950,318225,318000,317472,317189,316938,315938,315691,315699,316325,317573,318597,319997,321597,322850,325300,327425,329925,332425,334725,337200,339094,340963,342213,342238,341619,342250,342475,342975,342950,341600,340338,339813,339588,338938,338050,337573,336938,336938,337214,336967,337102,336602,336000,335475,334975,334950,334325,334100,333605,332877,333477,333727,334198,334925,334950,334925,334950,334975,334975,336000,337225,338475,340723,342970,345470,347970,349473,348725,346125,342125,,333350,331975,332200,333507,335782,337257,338507,340838,342338,344838,347363,348725,349975,350247,351472,352723,354198,355198,353973,353948,353723,353725,354975,354998,354973,354723,354697,354675,353697,353922,353923,353948,354950,354975,355000,355000,354975,353973,352723,351473,350563,351438,352688,355226,358661,361289,365039,368750,372250,376053,380028,383778,386936,390393,393166,394916,396758,397999,398500,399225,400223,401723,401973,402370,403870,405095,407595,409723,409975,410248,409998,409998,411248,411625,413245,415495,416745,419868,422248,423748,424870,424123,422873,421623,420475,419950,419948,420940,422215,423990,426243,428748,431248,433498,436973,440975,445723,450473,454748,460745,465998,470998,474748,478748,484498,489498,495498,497975,498474,499724,499949,499949,499700,498450,497225
394466,28,"Cincinnati, OH",Msa,OH,235839,234589,233464,232550,230323,227848,226223,223748,222225,220975,219963,220438,222838,227563,232550,237075,240606,243131,245631,250366,255585,260810,267060,271075,274825,278575,281100,283575,283675,282425,281150,279900,279300,278075,276825,275325,273425,272050,269575,266100,263375,259750,256725,255450,253200,251950,251225,249975,249950,249925,249894,249669,249319,248094,246875,244875,242725,241450,240175,238675,237425,236175,234925,234925,236175,238700,242450,248675,253856,258856,263881,268406,273225,278075,281575,283325,285825,287225,290475,293713,296213,298463,298838,298100,296875,296345,296470,297470,297945,297473,295198,292823,290665,288168,286943,285793,283725,282475,281200,278725,277475,276100,273600,272325,271050,269900,269900,268675,267425,266200,264725,264700,264725,264700,264950,266200,268925,272450,277200,282700,288700,293925,300400,306175,311175,314950,316225,316225,316225,318725,322450,326200,330975,335975,340975,347213,352938,355438,357713,358725,358225,358200,358425,359925,359075,357825,355325,350186,345811,340711,335486,331875,329250,328125,326675,324175,322025,320150,318350,317811,317211,317311,318061,318600,319473,319998,320223,321473,323725,324975,326725,328973,331448,336386,341718,343843,343618,345252,347020,351148,356373,358718,361118,363868,367143,371975,375725,377348,377448,373923,368923,363548,358772,354796,351489,348591,345457,342933,340740,338740,335775,333275,332098,332176,333676,334926,335354,334775,333300,332050,330800,330100,331350,331975,333150,334875,336331,338706,341781,344881,347400,351900,356425,361425,365950,367473,368198,368848,370323,372419,374194,374794,374819,374973,373698,373723,371223,367604,362991,356741,352991,350338,348725,344975
394475,29,"Cleveland, OH",Msa,OH,185131,184611,183818,182724,181903,181055,179934,178539,177144,175776,174983,176350,177718,179113,180481,181301,182423,183763,185815,187730,189371,191860,193884,195252,197960,199574,200969,202364,203212,204580,205920,207260,207780,207780,207780,207780,207780,207780,207780,207260,206877,206221,205400,204580,203595,202884,202337,202337,202337,202090,202090,201817,201024,199902,198534,197413,196838,196838,196729,196508,196262,195742,195059,194760,194760,195279,196373,197057,198671,200066,201160,203732,205099,207835,211664,214153,216643,217737,217983,218229,218502,218776,220417,222332,223946,225286,226134,226435,225916,224575,222086,219870,218503,218092,217026,215685,214591,213606,213305,213278,211910,210543,209175,207807,207780,207123,205783,204415,202802,202090,202063,200723,199626,198283,196915,196888,196890,198261,199628,201023,203458,204798,207534,211363,214372,217108,218503,218776,218804,219925,221293,224028,228131,232480,236556,239264,241726,243121,244516,246869,248483,249823,251163,251300,250780,249440,247799,245173,241589,237486,233657,228897,225432,223280,220920,218349,215688,213054,210420,210157,209656,207707,205310,203597,202807,204256,206653,208365,209457,209800,211129,213683,215725,218225,221200,224950,231700,237073,241084,244834,246059,247936,248450,248350,248250,248250,246975,243350,239725,236225,233750,232250,229750,227750,227250,225000,223725,219475,214950,211325,208600,207350,204850,203450,200950,197200,194725,192250,191225,192450,193700,194200,193475,193500,192225,191723,191220,189945,188695,186173,183425,179175,175425,172925,170650,169900,169900,170150,171425,173925,173950,175975,177725,177725,181475,184725,189200,194225,197950,202425,204950,208700,211200,212725
394735,30,"Kansas City, MO",Msa,MO,267455,268908,270246,270246,270259,270259,268934,267610,266285,266285,268908,272087,276062,279506,281917,284011,286303,288157,291072,294543,296093,296344,296080,294490,293801,293549,293019,293682,294238,295298,296066,296172,295907,295510,294212,292913,292118,291456,291429,290078,288753,287415,286117,286932,287992,289316,290641,,,309937,316296,317290,317051,315364,312979,311469,310382,310772,312096,313686,315011,316322,318946,321834,324510,328497,332485,336473,341109,345084,349072,353033,356318,358941,360208,360208,360234,361559,362929,364148,364916,364651,364638,363446,362412,359792,355818,352903,349722,347308,344818,341771,338725,336075,334062,332074,330617,329319,328550,329332,329589,330887,330887,330079,329557,327173,326908,326139,326378,327438,326378,326510,326523,327848,331796,335108,338831,341759,344421,347866,352079,356795,361543,366048,369518,371174,371738,371725,370917,370917,372242,374892,379709,385008,390307,394295,396115,397440,397440,398367,398354,397016,394366,391319,388683,386033,384444,380777,376802,374212,371801,370937,370911,370838,370600,369301,367976,366678,364293,364267,364784,363962,365274,363962,363207,364558,364651,364797,364036,362644,363629,368085,372938,379163,384163,386963,389225,391200,392725,394300,395800,396100,396850,397775,398775,400791,401566,401566,399653,396075,393155,390055,388942,385205,380099,375474,369724,365974,363450,360450,359225,359225,359250,360000,360000,361925,363850,366325,368824,370399,372099,373349,376975,380963,386088,391113,396213,401225,406224,411212,416212,419962,423700,428688,430713,432563,433825,433588,434088,434550,434525,432288,430138,429575,428325,431450,433600,431850,430625,427500,421488,417738,411488,405213
394775,31,"Las Vegas, NV",Msa,NV,299948,299970,299970,299968,299970,299972,299997,301225,302450,303700,304950,304691,304716,304716,304716,305475,305941,306941,308166,308941,309725,311200,312475,320693,334443,347968,361468,367750,368750,368997,369244,369744,369744,369622,370100,371100,368850,367725,366000,363750,363750,362250,360750,359000,356500,354225,351697,349422,348672,347447,345975,344500,342725,340725,339225,337225,336000,335500,335000,334975,334475,333475,332225,330975,329975,328475,327225,326000,325000,325975,327200,328325,329550,329825,329850,330975,332250,334000,336250,337725,338975,339725,339975,340000,340000,340475,341450,342276,342526,342051,341801,341725,341475,341475,340725,339950,339925,339675,339450,339225,338750,338750,338975,339200,339700,339950,339975,340000,340416,340916,341641,341866,342056,342781,343306,344331,344975,346000,347250,350250,,,,373925,377700,,,363975,356975,353225,351225,350000,350000,350725,351975,354225,356723,359173,362648,365373,368875,370700,372197,373447,373697,374947,374975,375000,375000,373750,372475,371200,369950,370200,370225,370250,370250,370545,371201,371926,371926,371581,371581,370856,370856,371406,371725,372963,375438,377991,380741,382754,384258,385954,389479,395951,404447,411947,417197,421225,423750,428109,435484,441734,447459,450600,450725,451975,453250,458250,464500,469500,472500,470000,466250,463737,463738,466488,468988,471500,472750,474975,477475,479975,483725,485000,486250,487500,488750,491500,494250,496500,497725,498725,500473,502198,504723,508723,512975,517500,521250,523500,527250,531250,535250,538750,538750,538750,540750,543475,547225,549725,549975,550000,550000,550000,552250,556000,558500,560750,559725,555973,552198,546198
394492,32,"Columbus, OH",Msa,OH,267275,265998,263471,259080,256552,255812,257088,259514,261939,264977,268551,271206,276185,280321,286805,294107,299443,305800,307229,307587,307612,307862,310160,315036,319682,323237,325598,325851,326285,327332,329055,329032,329313,328164,326862,326862,326581,325560,323007,317901,312795,308787,306004,304753,302200,298422,293568,289713,287135,285603,285580,285580,284354,283333,282057,279529,279376,278074,275547,272991,269289,266736,266200,267479,270019,272561,276671,283028,288147,295817,303706,311136,318792,323898,327728,329259,330538,331789,331687,331662,331687,332989,335236,336512,337763,337763,337393,337393,337393,337393,335619,334087,331279,326173,320833,314731,309881,306077,303783,301204,298626,297094,294538,293262,291306,289902,288628,287377,286805,285861,285835,284598,284087,284138,286461,290226,293316,297145,299953,303783,308889,313762,319601,326009,331080,333840,333081,331265,330024,330050,332628,336972,340776,346903,351984,354562,359566,362323,364391,365668,363242,360738,358670,357368,357113,355723,351893,346813,340685,334416,331257,329955,328653,328630,329236,330281,332827,334129,334129,333085,330561,330536,331069,331095,330099,327935,324874,321807,322503,323218,324048,326586,328939,331192,333220,335212,338690,341838,346035,349096,349346,349195,349218,349220,349245,349998,349998,349973,348723,347948,346700,346338,347563,346335,345085,344223,342998,342250,340975,339063,336313,334061,332811,329699,327449,327788,327810,330335,334060,337473,342450,346175,348700,350448,351698,352220,353445,354445,354445,353948,352720,351698,350473,351698,354948,358210,360708,359983,359048,357560,355063,357038,355975,353725,353700,351225,352450,354925,356448,357448,357223,354748,356861,358336
394705,33,"Indianapolis, IN",Msa,IN,215425,215450,215450,215175,214700,213450,212200,210950,209925,209900,209925,211198,213698,216223,219948,222950,225350,229100,234125,239850,244950,249824,258574,268597,278622,288749,293224,294450,294425,293150,291175,289925,288700,286225,283700,281213,279713,278463,275963,272225,268700,264925,262200,260274,257799,255324,253049,251200,248675,246911,244436,241936,239459,236723,234198,231698,230425,229900,229675,229425,228200,226975,226975,227225,229700,233375,236100,239850,243438,246013,251013,256038,262223,269698,274698,280198,283675,286175,288675,289400,289900,290663,291875,291900,291650,289663,287200,284700,283700,283200,282350,281350,278875,276850,275100,274825,274800,274800,274900,273675,272425,270698,268198,266173,263698,261675,260425,259314,258039,256564,254089,252225,252950,254425,256900,260100,261250,261975,264375,266175,269325,272600,275200,279950,283675,287175,290331,291081,292231,293506,295125,297123,299748,303498,307498,312500,317498,321247,323747,324972,323725,322450,321175,319950,319700,318475,316797,314172,310672,307590,304043,299168,294916,291723,288470,285968,283968,281490,279968,279595,278573,277325,276075,274950,274700,274614,274364,274589,275614,276894,278701,280476,281443,282996,285585,287623,289881,292108,293963,296400,298175,298200,297600,297375,297600,298825,299450,299675,299675,299675,299900,299900,299900,299675,299448,298223,297998,298223,298850,301325,302825,304075,304540,303814,302564,301336,300471,300221,301471,303473,304745,304995,305645,306454,308957,312559,314761,316378,317354,317483,317081,317631,317899,319919,322469,323719,324975,324975,324950,324950,324950,324925,324950,324950,325948,327198,327284,327309,326311,323836,322500,321250,320000,322250
395059,34,"San Jose, CA",Msa,CA,1153042,1146704,1159889,1159990,1146045,1139452,1129028,1116376,1117390,1104459,1089527,1102205,1124997,1158466,1190161,1207605,1215494,1220565,1239328,1259663,1279694,1304542,1317220,1317473,1317727,1330658,1343336,1350689,1363114,1363114,1360803,1353197,1339505,1326827,1316459,1316206,1316967,1315952,1309867,1297696,1285272,1261184,1242168,1229236,1216305,1216023,1215741,1215488,1215488,1215262,1215291,1215291,1215291,1212980,1206895,1191907,1167059,1144521,1125491,1111827,1099149,1086471,1080146,1083949,1102965,1128067,1153423,1175990,1194499,1207177,1213262,1215798,1224406,1237338,1256608,1269539,1273862,1271327,1264734,1269298,1276651,1285526,1292739,1290711,1283611,1277019,1259888,1244675,1231744,1219066,1216305,1216277,1216518,1216743,1216996,1216771,1216530,1216546,1216292,1216292,1216546,1216305,1216305,1216305,1216052,1216305,1216305,1216254,1213465,1207126,1204337,1199796,1190161,1183568,1173680,1175736,1188283,,1239197,1254410,1260880,1270059,1282483,1295402,1314165,1314925,1309968,1297303,1284879,1280290,1280429,1292853,1305531,1321404,1336313,1349244,1361922,1372698,1387934,1400358,1410500,1416332,1416360,1416360,1423942,1429264,1429467,1429467,1424167,1419068,1417851,1417851,1415287,1414303,1402893,1402640,1405419,1406659,1419311,1432496,1445212,1466792,1485834,1485581,1485556,1471572,1465208,1466020,1467140,1476844,1471714,1465750,1459500,1449750,1454750,1454988,1462462,1464886,1459873,1459608,1461633,1471210,1483472,1495972,1498944,1499416,1487166,1486944,1486694,1483722,1476590,1452090,1439618,1429868,1436500,1445750,1433250,1420750,1408725,1399450,1401950,1410450,1422947,1422966,1420466,1425341,1426619,1439125,1446625,1445500,1449250,1456750,1456249,1456749,1451749,1448749,1462000,1474250,1484250,1467250,1459500,1447500,1449750,1474750,1487250,1499488,1524238,1548988,1574237,1599250,1609750,1609736,1609236,1608736,1595736,1583500,1581500,1592000,1604722,1617222,1619472,1608972,1596250,1586499
394355,35,"Austin, TX",Msa,TX,350017,350017,350219,350246,350266,350266,350064,349163,347549,345326,344405,344182,345575,347596,349208,351690,353035,355281,356835,357497,358397,358621,360171,360395,362641,363764,362439,362439,360418,359293,359293,359293,359271,359250,359228,359116,358835,357712,355487,353331,350491,348267,347124,344901,344228,343103,341778,341665,340767,339647,338726,337693,336121,334998,333898,332797,332326,331652,330193,328845,326622,325028,323848,324072,325925,327744,330381,331504,332997,335243,337468,340837,343778,346471,349779,351800,353797,355820,356801,357924,357499,355456,353210,350291,348045,346922,343446,339853,336242,331773,329860,328737,327633,327633,327633,327408,327071,325937,323265,320804,317997,316189,315940,315628,316745,317441,318117,318869,318873,317750,316627,315482,314137,314114,314092,315150,316693,318887,321155,323487,326435,328669,331802,334180,337771,340869,342003,342993,341759,341515,343312,345558,349038,352914,356956,361424,366138,369477,372159,374427,375328,376797,378541,379664,381141,382715,383903,386934,389050,389499,392643,393826,395668,398105,397244,397341,397091,398093,399746,399996,400246,398995,397248,396761,395759,395259,397006,397740,398743,400993,406745,415245,424993,434493,440035,443788,450261,458989,465946,473196,480975,487000,493000,498000,499250,503225,507225,509975,509975,510000,511861,515611,522861,525361,526000,526000,525000,524975,523973,523973,525198,526348,527793,528963,528988,528863,529420,529475,528723,527864,526864,525882,526135,526741,527488,528493,528968,529218,529695,530948,533473,537475,542500,548750,556243,564994,575741,585716,593223,599472,604975,611247,617497,623745,630243,633995,637743,641495,641245,639995,638748,633748,630000,627500
395194,36,"Virginia Beach, VA",Msa,VA,276372,276151,275167,272978,272572,272449,272228,272228,271428,270568,270568,270543,270518,270494,270469,270494,270518,271404,272634,273864,276321,277920,280010,282224,283210,284416,284785,285028,285272,285296,285690,286898,288105,289335,290196,290221,290233,290208,290184,288954,288720,287515,286310,286310,285326,285326,285326,285301,285272,285026,284780,284313,283333,282473,281710,281587,281676,281553,281331,280716,280406,281119,282079,283186,284391,284883,285646,286974,288228,290467,292410,293640,294869,296345,297599,298854,301191,302396,303872,305102,305200,305200,304930,304905,304930,304954,305938,307168,308275,309259,308299,307094,305987,304979,304979,304979,304954,304487,304241,303995,303774,304241,304407,304653,305391,305538,306602,307807,308422,309505,309751,309751,309628,308613,307383,307383,307605,308644,310095,310855,311864,312823,314545,316835,319417,322123,323867,324531,325367,326597,328567,331003,332749,335209,337152,339390,341825,343055,344064,344310,344334,345259,346460,347321,348471,348776,348780,348819,347669,346464,345256,344331,344307,343053,340833,338398,335471,333011,331175,329453,328321,327116,326132,324164,322098,319639,317300,316070,314815,314855,315897,317186,318250,318250,317250,316000,315250,316500,318975,323975,324975,324973,323723,319473,318223,317973,317998,317248,317245,316248,314996,314971,313724,312474,311225,309750,308500,307250,306000,306250,307500,308749,309999,309999,309974,309725,309700,307700,305225,302975,301750,301250,301250,302475,303475,304725,305475,304250,302000,302000,302500,303750,306250,308540,311040,313540,315790,317250,319750,322250,323750,326225,328725,332100,337100,340875,342245,343870,343870,343870,345063,346063,346063,347063
394902,37,"Nashville, TN",Msa,TN,390628,390500,390269,388756,388756,388654,387882,387882,387882,386857,386731,386705,386705,387961,390371,391910,393191,393210,391954,392964,393220,395535,397842,398114,399370,399370,399370,398114,395806,394268,391961,390653,390397,389371,389346,389115,387859,386808,385526,383193,381886,380604,379066,378296,377784,377784,378040,378809,378835,377579,376297,375015,374246,373964,372682,371938,370657,369631,369913,369375,369375,369400,369118,369144,369118,369093,369093,369067,369093,369118,370400,372733,374784,377322,378604,378835,379335,380104,381386,382667,382937,383449,383449,383475,385526,385552,384295,382988,380424,378886,378860,378860,378860,377835,376579,375297,374143,372861,371580,370298,369144,369118,369606,369631,369631,369631,369118,368862,368836,368619,368106,368106,368106,368324,368324,367298,366042,365811,366093,367350,368606,368862,369118,370400,371682,372938,374195,374195,374195,374218,375010,376061,377343,379883,381680,384244,386808,388090,389346,390448,391756,393063,394371,394806,394806,394806,395447,396447,397473,398729,400011,401574,402318,402318,401651,400344,399831,399572,398316,397034,395496,394499,394543,394774,395543,396569,397780,398831,399626,399899,402689,405706,409948,415195,418195,420968,421743,422220,422723,424473,428223,429973,431198,432450,433450,437725,442725,446475,449225,452225,455475,459177,462927,464402,464902,464902,463649,462174,459699,458472,458225,455975,457200,458200,459652,464277,466802,468002,470525,472148,473398,473698,471223,471200,469925,469700,469675,465949,463449,461174,460446,464198,469223,476498,485975,492200,497200,504249,509249,516749,524174,531125,540148,545173,550223,551473,550475,556723,562998,567473,573223,578225,582244,586644
395005,38,"Providence, RI",Msa,RI,376423,375315,373153,370450,369099,367747,367450,367450,367207,366666,366423,366423,366666,367207,368828,371288,373990,376693,378044,380747,383450,387531,391585,394287,395666,395666,396747,397017,398638,399963,400206,400179,399882,399882,399882,400990,402341,403692,404800,403692,402341,400746,399395,399152,398638,397557,397557,395098,392909,391287,387477,384774,382071,379612,378261,378261,378261,378261,378152,378152,378152,378152,378261,378261,378261,378261,378261,378288,380990,383720,388882,395638,400801,406179,409125,410341,411935,413449,414827,416314,417665,418854,420178,421503,421503,421259,419935,419692,419449,419449,420773,421016,421016,420178,418584,415881,414773,413152,412043,412043,410692,410692,410449,409125,407800,406476,405395,404584,403206,401584,398882,396990,394314,391882,390530,390503,393179,395855,399909,403719,406422,410503,414287,418341,423503,427286,428908,429151,429151,429151,430232,431583,431827,434773,440421,447178,453961,459123,461583,464042,466745,469150,470758,471028,471028,468866,467258,465637,462907,460204,455069,447231,440475,435070,432340,432070,432070,432070,431827,430746,429421,429178,429178,430259,434286,440772,446313,451980,454822,454251,458375,462348,466200,469925,464925,459925,452425,444700,444188,443963,446463,449213,453975,454224,454224,454199,449949,454950,459962,467462,474712,479462,484225,482975,481975,478475,474975,473725,469950,465950,459700,454700,451975,449700,449675,452175,454900,457175,459563,457088,454588,452088,449700,449450,448225,448225,448225,454700,457950,460450,465450,461700,464450,466950,466950,473225,474725,474950,476225,474725,479725,486500,492500,497725,497725,497225,493725,487500,486000,487225,490725,496950,499675,498200
394862,39,"Milwaukee, WI",Msa,WI,229900,229675,228425,226950,224950,222675,221425,219800,218050,216800,215575,214925,216175,218675,221175,224925,227450,229950,233675,237450,242425,246200,249950,251425,253925,256425,257675,259950,260600,262850,266500,270225,272075,272300,271150,269900,269900,269675,268425,265925,263175,259675,257200,255950,253725,252450,251175,249700,248450,247225,245975,243725,242450,240950,239475,238225,237000,235375,233100,231850,230575,231200,233700,236175,238700,241175,242450,244225,245475,245488,245488,245988,245988,246113,246088,244338,243063,241700,240975,241100,242375,244625,246600,248450,249675,249425,249425,249325,248825,248075,246825,245175,244200,244175,243575,242825,241575,239100,235975,233475,231200,229700,228450,227225,226750,225750,225725,224475,222474,221149,218674,216424,213900,212100,212100,214325,216850,219975,223725,227475,231225,234700,238425,241950,245675,248450,249725,249975,251250,253725,256200,259950,263425,265900,268400,269625,269875,269900,269900,269925,270575,270575,270575,270550,267400,264900,261175,256175,253675,251175,249900,248675,247450,245950,243475,242200,240325,238100,236850,235000,233125,231850,229350,227450,225200,222700,221450,220200,219925,219925,220925,222198,224673,227173,229298,232025,232075,232075,231425,229925,232363,234838,237338,241300,242800,245100,246332,244895,242182,238657,234824,229799,224799,220049,216425,214950,213700,212200,210700,208450,205975,203500,202500,202500,203750,203725,202450,201175,199900,199900,199900,198675,196200,193700,191200,189700,188450,187223,186998,184748,183473,184725,185600,187850,189125,188350,186975,187225,189700,191700,194700,197175,200925,204700,209200,214225,218000,222975,227475,232450,238450,243225,246725,249225
394714,40,"Jacksonville, FL",Msa,FL,303892,303891,303866,303843,303843,305108,307159,309211,311490,312733,313215,313721,315089,316298,316323,317587,318449,319545,322052,323295,323826,324054,324560,325092,325598,326865,327624,327118,326634,325393,324909,324909,324887,324633,322949,321683,320442,318163,316532,315013,313670,312911,312427,311920,310730,308958,306909,305111,303819,303566,303338,302857,301831,301071,300312,299805,300603,301489,302477,303465,303693,303794,303794,303566,302958,302730,302629,302857,303490,304997,306640,309198,312971,315517,317798,319062,319087,319338,320604,323139,326178,328460,329726,329701,329194,327928,323243,317948,314086,311044,311804,312794,311842,311059,309574,307574,306057,304790,303844,303819,303566,303566,303591,304372,304600,304600,304575,303794,303566,303338,302983,302629,302376,302604,302958,303338,304348,305614,308020,310550,312579,313845,314996,316262,317503,318769,317768,315618,313111,311186,311189,313316,315848,319698,323496,326054,328587,328587,328561,327548,327523,328156,327672,328559,328200,327817,327034,325869,324936,322787,323041,323063,323871,324884,323387,321592,318806,316018,314628,313577,312045,312528,312655,312452,312847,312619,311353,310616,310241,309963,310470,311293,312546,314546,318523,322574,325321,327346,329859,332733,337483,341733,344970,348151,349901,352899,354421,354490,356243,354495,352998,352488,350485,351973,352970,353980,355230,355240,356490,357743,359995,362495,364495,366495,366528,367030,367533,368008,368223,368215,368440,367463,368089,368346,368846,371074,372675,373923,374698,374723,374748,375000,376611,378611,380859,384584,388973,395598,403350,410875,417375,422500,427475,431711,437711,442461,444711,447975,447973,447716,448241,446991,446994,446225
